amenity_id,amenity_name
524,"48 inch TV with Amazon Prime Video, Apple TV, Netflix"
525,"48 inch TV with Chromecast, DVD player"
526,48 inch TV with DVD player
527,48 inch TV with Netflix
528,48 inch TV with standard cable
529,"48 inch TV with standard cable, DVD player"
530,49 inch HDTV with Amazon Prime Video
531,"49 inch HDTV with Amazon Prime Video, Fire TV"
532,"49 inch HDTV with Amazon Prime Video, Netflix"
533,"49 inch HDTV with Disney+, Netflix"
534,49 inch HDTV with Netflix
535,"49 inch HDTV with Netflix, Amazon Prime Video"
536,"49 inch HDTV with Netflix, Amazon Prime Video, Apple TV"
537,"49 inch HDTV with Netflix, Chromecast, Amazon Prime Video, Apple TV, Disney+"
538,"49 inch HDTV with Netflix, premium cable"
539,"49 inch HDTV with premium cable, Netflix"
540,49 inch HDTV with standard cable
541,"5 inch HDTV with Amazon Prime Video, Chromecast, Netflix"
542,"5-disc carousel, tuner with speakers. sound system with aux"
543,50 inch HDTV
544,50 inch HDTV with Amazon Prime Video
545,"50 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Hulu, Netflix, Roku, standard cable"
546,"50 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix, Roku"
547,"50 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix, Roku, standard cable"
548,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"
549,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, Hulu, Netflix"
550,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, Netflix"
551,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix"
552,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix, premium cable"
553,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix"
554,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"
555,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku, standard cable"
556,"50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, standard cable"
557,"50 inch HDTV with Amazon Prime Video, Apple TV, Netflix"
558,"50 inch HDTV with Amazon Prime Video, Apple TV, Netflix, Roku, Disney+"
559,"50 inch HDTV with Amazon Prime Video, Chromecast"
560,"50 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, Roku"
561,"50 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, premium cable, Roku, standard cable"
562,"50 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Netflix"
563,"50 inch HDTV with Amazon Prime Video, Disney+, HBO Max"
564,"50 inch HDTV with Amazon Prime Video, Disney+, Netflix"
565,"50 inch HDTV with Amazon Prime Video, Disney+, Netflix, Roku"
566,"50 inch HDTV with Amazon Prime Video, Disney+, Netflix, Roku, DVD player"
567,"50 inch HDTV with Amazon Prime Video, Disney+, Roku, Netflix"
568,"50 inch HDTV with Amazon Prime Video, Fire TV"
569,"50 inch HDTV with Amazon Prime Video, Fire TV, Hulu, Netflix"
570,"50 inch HDTV with Amazon Prime Video, Fire TV, Netflix"
571,"50 inch HDTV with Amazon Prime Video, Fire TV, Netflix, standard cable"
572,"50 inch HDTV with Amazon Prime Video, HBO Max, Netflix, Disney+"
573,"50 inch HDTV with Amazon Prime Video, HBO Max, Netflix, Roku"
574,"50 inch HDTV with Amazon Prime Video, Hulu, Netflix"
575,"50 inch HDTV with Amazon Prime Video, Netflix"
576,"50 inch HDTV with Amazon Prime Video, Netflix, Disney+"
577,"50 inch HDTV with Amazon Prime Video, Netflix, Hulu, Chromecast, Disney+, Apple TV"
578,"50 inch HDTV with Amazon Prime Video, Netflix, Roku"
579,"50 inch HDTV with Amazon Prime Video, Netflix, premium cable"
580,"50 inch HDTV with Amazon Prime Video, Netflix, premium cable, Roku"
581,"50 inch HDTV with Amazon Prime Video, Netflix, premium cable, standard cable"
582,"50 inch HDTV with Amazon Prime Video, Netflix, standard cable"
583,"50 inch HDTV with Amazon Prime Video, Roku"
584,"50 inch HDTV with Amazon Prime Video, Roku, Chromecast, Netflix, Disney+, Apple TV, HBO Max, Hulu, Fire TV"
585,"50 inch HDTV with Amazon Prime Video, Roku, Netflix"
586,50 inch HDTV with Apple TV
587,"50 inch HDTV with Apple TV, Amazon Prime Video, standard cable, Roku, Netflix, Disney+"
588,"50 inch HDTV with Apple TV, Chromecast"
589,"50 inch HDTV with Apple TV, Chromecast, Disney+, Netflix"
590,"50 inch HDTV with Apple TV, Chromecast, HBO Max, standard cable, premium cable, Netflix, Hulu, Amazon Prime Video, Disney+, Fire TV"
591,"50 inch HDTV with Apple TV, Disney+, Netflix, Amazon Prime Video, Roku, DVD player"
592,"50 inch HDTV with Apple TV, Netflix"
593,"50 inch HDTV with Apple TV, Netflix, Amazon Prime Video"
594,"50 inch HDTV with Apple TV, Netflix, Disney+, Amazon Prime Video"
595,"50 inch HDTV with Apple TV, Netflix, Roku, Amazon Prime Video"
596,"50 inch HDTV with Apple TV, Netflix, standard cable"
597,"50 inch HDTV with Apple TV, premium cable, Roku"
598,50 inch HDTV with Chromecast
599,"50 inch HDTV with Chromecast, Disney+, Netflix"
600,"50 inch HDTV with Chromecast, Netflix"
601,"50 inch HDTV with Chromecast, Netflix, Amazon Prime Video"
602,"50 inch HDTV with Chromecast, Netflix, Roku"
603,"50 inch HDTV with Chromecast, Netflix, Roku, standard cable"
604,"50 inch HDTV with Chromecast, Netflix, premium cable"
605,"50 inch HDTV with Chromecast, Roku"
606,"50 inch HDTV with Chromecast, premium cable"
607,"50 inch HDTV with Disney+, Amazon Prime Video, Apple TV, Netflix, Roku"
608,"50 inch HDTV with Disney+, Amazon Prime Video, Netflix, Roku"
609,"50 inch HDTV with Disney+, HBO Max, Netflix, premium cable, Roku"
610,"50 inch HDTV with Disney+, Netflix"
611,"50 inch HDTV with Disney+, Netflix, Roku"
612,"50 inch HDTV with Disney+, Roku, Apple TV, Netflix, standard cable, Chromecast, Amazon Prime Video"
613,50 inch HDTV with Fire TV
614,"50 inch HDTV with Fire TV, Apple TV, Amazon Prime Video, Disney+, Netflix"
615,"50 inch HDTV with Fire TV, DVD player"
616,"50 inch HDTV with Fire TV, Netflix"
617,"50 inch HDTV with Fire TV, Netflix, premium cable"
618,"50 inch HDTV with Fire TV, Roku"
619,"50 inch HDTV with Hulu, Amazon Prime Video, Netflix, Roku"
620,50 inch HDTV with Netflix
621,"50 inch HDTV with Netflix, Amazon Prime Video"
622,"50 inch HDTV with Netflix, Amazon Prime Video, Apple TV, Disney+"
623,"50 inch HDTV with Netflix, Amazon Prime Video, Fire TV"
624,"50 inch HDTV with Netflix, Amazon Prime Video, premium cable"
625,"50 inch HDTV with Netflix, Apple TV"
626,"50 inch HDTV with Netflix, Apple TV, Amazon Prime Video"
627,"50 inch HDTV with Netflix, DVD player"
628,"50 inch HDTV with Netflix, Disney+, Roku, Fire TV, Amazon Prime Video, Apple TV"
629,"50 inch HDTV with Netflix, Fire TV, Chromecast, Apple TV, Disney+, premium cable, HBO Max, Amazon Prime Video"
630,"50 inch HDTV with Netflix, Roku"
631,"50 inch HDTV with Netflix, Roku, Amazon Prime Video"
632,"50 inch HDTV with Netflix, Roku, standard cable"
633,"50 inch HDTV with Netflix, premium cable"
634,"50 inch HDTV with Netflix, premium cable, Amazon Prime Video, Disney+"
635,"50 inch HDTV with Netflix, premium cable, Roku"
636,"50 inch HDTV with Netflix, premium cable, standard cable"
637,"50 inch HDTV with Netflix, standard cable"
638,50 inch HDTV with Roku
639,"50 inch HDTV with Roku, Netflix, Disney+, Amazon Prime Video"
640,"50 inch HDTV with Roku, standard cable"
641,50 inch HDTV with premium cable
642,"50 inch HDTV with premium cable, Chromecast"
643,"50 inch HDTV with premium cable, Netflix, standard cable"
644,"50 inch HDTV with premium cable, standard cable"
645,50 inch HDTV with standard cable
646,"50 inch HDTV with standard cable, Amazon Prime Video"
647,"50 inch HDTV with standard cable, Apple TV, Chromecast"
648,"50 inch HDTV with standard cable, DVD player, Amazon Prime Video, Netflix"
649,"50 inch HDTV with standard cable, Netflix, Chromecast, Disney+, Amazon Prime Video, Roku, Apple TV"
650,"50 inch HDTV with standard cable, Roku, Netflix"
651,50 inch TV
652,"50 inch TV with Amazon Prime Video, Apple TV, Chromecast, Netflix, premium cable, standard cable"
653,"50 inch TV with Amazon Prime Video, Disney+, Netflix, Roku"
654,50 inch TV with Apple TV
655,"50 inch TV with Apple TV, Netflix"
656,"50 inch TV with Apple TV, premium cable"
657,50 inch TV with Fire TV
658,"50 inch TV with Fire TV, Netflix, Roku"
659,50 inch TV with Netflix
660,"50 inch TV with Netflix, Roku"
661,"50 inch TV with Netflix, standard cable"
662,50 inch TV with Roku
663,50 inch TV with premium cable
664,50 inch TV with standard cable
665,"50 inch TV with standard cable, Netflix"
666,51 inch HDTV with Netflix
667,52 inch HDTV
668,52 inch HDTV with Amazon Prime Video
669,"52 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Netflix"
670,"52 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"
671,"52 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, premium cable"
672,"52 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, Roku"
673,"52 inch HDTV with Amazon Prime Video, Disney+, Netflix"
674,"52 inch HDTV with Amazon Prime Video, Netflix"
675,52 inch HDTV with Apple TV
676,"52 inch HDTV with Apple TV, Chromecast, Netflix"
677,52 inch HDTV with Chromecast
678,52 inch HDTV with Fire TV
679,"52 inch HDTV with Fire TV, Amazon Prime Video, Netflix"
680,52 inch HDTV with Netflix
681,"52 inch HDTV with Netflix, Fire TV"
682,"52 inch HDTV with Netflix, premium cable"
683,"52 inch HDTV with Netflix, premium cable, standard cable"
684,"52 inch HDTV with Netflix, standard cable"
685,52 inch HDTV with Roku
686,"52 inch HDTV with Roku, Netflix"
687,52 inch HDTV with premium cable
688,"52 inch HDTV with premium cable, Roku, standard cable"
689,52 inch HDTV with standard cable
690,"52 inch HDTV with standard cable, Netflix"
691,52 inch TV
692,"52 inch TV with standard cable, premium cable"
693,54 inch HDTV
694,"54 inch HDTV with Amazon Prime Video, Netflix"
695,"54 inch HDTV with Amazon Prime Video, Netflix, Roku"
696,"54 inch HDTV with Apple TV, standard cable"
697,"54 inch HDTV with Roku, Netflix"
698,54 inch TV
699,55 inch HDTV
700,55 inch HDTV with Amazon Prime Video
701,"55 inch HDTV with Amazon Prime Video, Apple TV"
702,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, premium cable, Roku, standard cable"
703,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, Netflix, Roku"
704,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Netflix"
705,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Netflix, Roku, standard cable"
706,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Netflix, Roku, standard cable, DVD player"
707,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix"
708,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix, Roku"
709,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Netflix, standard cable"
710,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Fire TV, Netflix"
711,"55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Netflix, Roku"
712,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku, Chromecast"
713,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, Netflix, premium cable"
714,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, Netflix, premium cable, standard cable"
715,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"
716,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Hulu, Netflix, Roku"
717,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix"
718,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"
719,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, premium cable, Roku, standard cable"
720,"55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, standard cable"
721,"55 inch HDTV with Amazon Prime Video, Apple TV, Fire TV, Netflix"
722,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix"
723,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix, Disney+, Chromecast"
724,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix, Roku, HBO Max"
725,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix, premium cable"
726,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix, premium cable, Disney+"
727,"55 inch HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable"
728,"55 inch HDTV with Amazon Prime Video, Chromecast"
729,"55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, HBO Max, Netflix"
730,"55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, HBO Max, Netflix, standard cable"
731,"55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix"
732,"55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Netflix, premium cable, Roku"
733,"55 inch HDTV with Amazon Prime Video, Chromecast, Hulu, Netflix, Roku"
734,"55 inch HDTV with Amazon Prime Video, Chromecast, Netflix"
735,"55 inch HDTV with Amazon Prime Video, Chromecast, Netflix, Disney+"
736,"55 inch HDTV with Amazon Prime Video, Chromecast, Netflix, HBO Max"
737,"55 inch HDTV with Amazon Prime Video, Chromecast, Netflix, premium cable, standard cable, DVD player"
738,"55 inch HDTV with Amazon Prime Video, Chromecast, Netflix, standard cable"
739,"55 inch HDTV with Amazon Prime Video, Chromecast, standard cable"
740,"55 inch HDTV with Amazon Prime Video, Disney+"
741,"55 inch HDTV with Amazon Prime Video, Disney+, Apple TV, Fire TV"
742,"55 inch HDTV with Amazon Prime Video, Disney+, Apple TV, Netflix"
743,"55 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Hulu, Netflix"
744,"55 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Netflix"
745,"55 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Netflix, premium cable"
746,"55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, premium cable"
747,"55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, standard cable"
748,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix"
749,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix, Apple TV"
750,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix, Chromecast"
751,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix, Roku"
752,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix, premium cable"
753,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix, premium cable, Roku, standard cable"
754,"55 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"
755,"55 inch HDTV with Amazon Prime Video, Fire TV"
756,"55 inch HDTV with Amazon Prime Video, Fire TV, Netflix"
757,"55 inch HDTV with Amazon Prime Video, Fire TV, Netflix, Roku"
758,"55 inch HDTV with Amazon Prime Video, Fire TV, Roku, HBO Max"
759,"55 inch HDTV with Amazon Prime Video, HBO Max, Netflix, premium cable"
760,"55 inch HDTV with Amazon Prime Video, Netflix"
761,"55 inch HDTV with Amazon Prime Video, Netflix, Apple TV"
762,"55 inch HDTV with Amazon Prime Video, Netflix, Apple TV, HBO Max, standard cable"
763,"55 inch HDTV with Amazon Prime Video, Netflix, Fire TV"
764,"55 inch HDTV with Amazon Prime Video, Netflix, Fire TV, Disney+, Apple TV"
765,"55 inch HDTV with Amazon Prime Video, Netflix, Roku"
766,"55 inch HDTV with Amazon Prime Video, Netflix, Roku, standard cable"
767,"55 inch HDTV with Amazon Prime Video, Netflix, premium cable"
768,"55 inch HDTV with Amazon Prime Video, Netflix, premium cable, standard cable"
769,"55 inch HDTV with Amazon Prime Video, Netflix, standard cable"
770,"55 inch HDTV with Amazon Prime Video, Netflix, standard cable, Disney+, Apple TV"
771,"55 inch HDTV with Amazon Prime Video, Roku"
772,"55 inch HDTV with Amazon Prime Video, standard cable, Disney+, Netflix, premium cable"
773,55 inch HDTV with Apple TV
774,"55 inch HDTV with Apple TV, Amazon Prime Video, Chromecast, Netflix, Disney+, DVD player"
775,"55 inch HDTV with Apple TV, Disney+, Netflix"
776,"55 inch HDTV with Apple TV, Netflix"
777,"55 inch HDTV with Apple TV, Netflix, Amazon Prime Video"
778,"55 inch HDTV with Apple TV, Netflix, Roku"
779,55 inch HDTV with Chromecast
780,"55 inch HDTV with Chromecast, Disney+, Netflix"
781,"55 inch HDTV with Chromecast, Disney+, Netflix, Roku"
782,"55 inch HDTV with Chromecast, Disney+, Netflix, standard cable"
783,"55 inch HDTV with Chromecast, Fire TV"
784,"55 inch HDTV with Chromecast, Netflix"
785,"55 inch HDTV with Chromecast, Netflix, Roku"
786,"55 inch HDTV with Chromecast, Netflix, premium cable"
787,"55 inch HDTV with Chromecast, Netflix, standard cable, Amazon Prime Video, Disney+"
788,"55 inch HDTV with Chromecast, Roku"
789,"55 inch HDTV with Chromecast, premium cable, standard cable"
790,"55 inch HDTV with Chromecast, standard cable"
791,"55 inch HDTV with Disney+, Amazon Prime Video, Netflix"
792,"55 inch HDTV with Disney+, Apple TV, Roku, Chromecast, Amazon Prime Video, Fire TV, Netflix, premium cable"
793,"55 inch HDTV with Disney+, Fire TV, HBO Max, premium cable, standard cable"
794,"55 inch HDTV with Disney+, Fire TV, Roku"
795,"55 inch HDTV with Disney+, HBO Max, Amazon Prime Video, Netflix, Apple TV, Roku"
796,"55 inch HDTV with Disney+, HBO Max, Hulu, Apple TV, Amazon Prime Video, Netflix, Roku, Chromecast, Fire TV"
797,"55 inch HDTV with Disney+, HBO Max, Netflix, Amazon Prime Video"
798,"55 inch HDTV with Disney+, Netflix, standard cable"
799,"55 inch HDTV with Disney+, Roku"
800,55 inch HDTV with Fire TV
801,"55 inch HDTV with Fire TV, Amazon Prime Video, Netflix"
802,"55 inch HDTV with Fire TV, Netflix, Amazon Prime Video"
803,"55 inch HDTV with Fire TV, Netflix, Amazon Prime Video, Apple TV, premium cable, Disney+"
804,"55 inch HDTV with Fire TV, Netflix, premium cable, Roku, standard cable"
805,"55 inch HDTV with Fire TV, Netflix, standard cable"
806,"55 inch HDTV with Fire TV, Netflix, standard cable, Roku"
807,"55 inch HDTV with Fire TV, standard cable"
808,"55 inch HDTV with HBO Max, Netflix"
809,55 inch HDTV with Netflix
810,"55 inch HDTV with Netflix, Amazon Prime Video"
811,"55 inch HDTV with Netflix, Amazon Prime Video, Apple TV, Disney+"
812,"55 inch HDTV with Netflix, Amazon Prime Video, Chromecast"
813,"55 inch HDTV with Netflix, Amazon Prime Video, Chromecast, Disney+"
814,"55 inch HDTV with Netflix, Amazon Prime Video, Chromecast, Roku"
815,"55 inch HDTV with Netflix, Amazon Prime Video, Disney+"
